"Cód.","Município","2019"
"3150505","Pimenta (MG)","199399"
"3150539","Pingo d'Água (MG)","47979"
"3150570","Pintópolis (MG)","60998"
"3150604","Piracema (MG)","198276"
"3150703","Pirajuba (MG)","321713"
"3150802","Piranga (MG)","177722"
"3150901","Piranguçu (MG)","70591"
"3151008","Piranguinho (MG)","117767"
"3151107","Pirapetinga (MG)","515447"
"3151206","Pirapora (MG)","2371239"
"3151305","Piraúba (MG)","172589"
"3151404","Pitangui (MG)","552632"
"3151503","Piumhi (MG)","948473"
"3151602","Planura (MG)","507481"
"3151701","Poço Fundo (MG)","293198"
"3151800","Poços de Caldas (MG)","7666601"
"3151909","Pocrane (MG)","93301"
"3152006","Pompéu (MG)","839018"
"3152105","Ponte Nova (MG)","1888773"
"3152131","Ponto Chique (MG)","42114"
"3152170","Ponto dos Volantes (MG)","96950"
"3152204","Porteirinha (MG)","394414"
"3152303","Porto Firme (MG)","99123"
"3152402","Poté (MG)","146738"
"3152501","Pouso Alegre (MG)","8789903"
"3152600","Pouso Alto (MG)","262679"
"3152709","Prados (MG)","183081"
"3152808","Prata (MG)","1002192"
"3152907","Pratápolis (MG)","148519"
"3153004","Pratinha (MG)","86677"
"3153103","Presidente Bernardes (MG)","53187"
"3153202","Presidente Juscelino (MG)","51953"
"3153301","Presidente Kubitschek (MG)","29912"
"3153400","Presidente Olegário (MG)","445132"
"3153509","Alto Jequitibá (MG)","89518"
"3153608","Prudente de Morais (MG)","169701"
"3153707","Quartel Geral (MG)","55741"
"3153806","Queluzito (MG)","32137"
"3153905","Raposos (MG)","155975"
"3154002","Raul Soares (MG)","341217"
"3154101","Recreio (MG)","107581"
"3154150","Reduto (MG)","88201"
"3154200","Resende Costa (MG)","180447"
"3154309","Resplendor (MG)","239623"
"3154408","Ressaquinha (MG)","221197"
"3154457","Riachinho (MG)","110035"
"3154507","Riacho dos Machados (MG)","326686"
"3154606","Ribeirão das Neves (MG)","4345291"
"3154705","Ribeirão Vermelho (MG)","120646"
"3154804","Rio Acima (MG)","210025"
"3154903","Rio Casca (MG)","212068"
"3155009","Rio Doce (MG)","50230"
"3155108","Rio do Prado (MG)","45598"
"3155207","Rio Espera (MG)","49784"
"3155306","Rio Manso (MG)","102913"
"3155405","Rio Novo (MG)","110955"
"3155504","Rio Paranaíba (MG)","572797"
"3155603","Rio Pardo de Minas (MG)","270972"
"3155702","Rio Piracicaba (MG)","774127"
"3155801","Rio Pomba (MG)","356517"
"3155900","Rio Preto (MG)","61473"
"3156007","Rio Vermelho (MG)","115854"
"3156106","Ritápolis (MG)","67135"
"3156205","Rochedo de Minas (MG)","63649"
"3156304","Rodeiro (MG)","402192"
"3156403","Romaria (MG)","121295"
"3156452","Rosário da Limeira (MG)","46167"
"3156502","Rubelita (MG)","59785"
"3156601","Rubim (MG)","91961"
"3156700","Sabará (MG)","3057928"
"3156809","Sabinópolis (MG)","186568"
"3156908","Sacramento (MG)","1318734"
"3157005","Salinas (MG)","570644"
"3157104","Salto da Divisa (MG)","100327"
"3157203","Santa Bárbara (MG)","868068"
"3157252","Santa Bárbara do Leste (MG)","95636"
"3157278","Santa Bárbara do Monte Verde (MG)","51633"
"3157302","Santa Bárbara do Tugúrio (MG)","60398"
"3157336","Santa Cruz de Minas (MG)","95440"
"3157377","Santa Cruz de Salinas (MG)","40702"
"3157401","Santa Cruz do Escalvado (MG)","55103"
"3157500","Santa Efigênia de Minas (MG)","45690"
"3157609","Santa Fé de Minas (MG)","42462"
"3157658","Santa Helena de Minas (MG)","49068"
"3157708","Santa Juliana (MG)","745315"
"3157807","Santa Luzia (MG)","4131757"
"3157906","Santa Margarida (MG)","215973"
"3158003","Santa Maria de Itabira (MG)","180798"
"3158102","Santa Maria do Salto (MG)","43085"
"3158201","Santa Maria do Suaçuí (MG)","143266"
"3158300","Santana da Vargem (MG)","126796"
"3158409","Santana de Cataguases (MG)","42378"
"3158508","Santana de Pirapama (MG)","95719"
"3158607","Santana do Deserto (MG)","41464"
"3158706","Santana do Garambéu (MG)","30822"
"3158805","Santana do Jacaré (MG)","84739"
"3158904","Santana do Manhuaçu (MG)","101033"
"3158953","Santana do Paraíso (MG)","745066"
"3159001","Santana do Riacho (MG)","80674"
"3159100","Santana dos Montes (MG)","40570"
"3159209","Santa Rita de Caldas (MG)","168216"
"3159308","Santa Rita de Jacutinga (MG)","62623"
"3159357","Santa Rita de Minas (MG)","89103"
"3159407","Santa Rita de Ibitipoca (MG)","67361"
"3159506","Santa Rita do Itueto (MG)","82883"
"3159605","Santa Rita do Sapucaí (MG)","1649992"
"3159704","Santa Rosa da Serra (MG)","49841"
"3159803","Santa Vitória (MG)","668036"
"3159902","Santo Antônio do Amparo (MG)","273193"
"3160009","Santo Antônio do Aventureiro (MG)","49695"
"3160108","Santo Antônio do Grama (MG)","71773"
"3160207","Santo Antônio do Itambé (MG)","39139"
"3160306","Santo Antônio do Jacinto (MG)","96688"
"3160405","Santo Antônio do Monte (MG)","611529"
"3160454","Santo Antônio do Retiro (MG)","55793"
"3160504","Santo Antônio do Rio Abaixo (MG)","23949"
"3160603","Santo Hipólito (MG)","36227"
"3160702","Santos Dumont (MG)","1008420"
"3160801","São Bento Abade (MG)","67078"
"3160900","São Brás do Suaçuí (MG)","63170"
"3160959","São Domingos das Dores (MG)","67270"
"3161007","São Domingos do Prata (MG)","261444"
"3161056","São Félix de Minas (MG)","38632"
"3161106","São Francisco (MG)","532001"
"3161205","São Francisco de Paula (MG)","91306"
"3161304","São Francisco de Sales (MG)","139626"
"3161403","São Francisco do Glória (MG)","52508"
"3161502","São Geraldo (MG)","220891"
"3161601","São Geraldo da Piedade (MG)","36336"
"3161650","São Geraldo do Baixio (MG)","41944"
"3161700","São Gonçalo do Abaeté (MG)","231425"
"3161809","São Gonçalo do Pará (MG)","239801"
"3161908","São Gonçalo do Rio Abaixo (MG)","3418342"
"3162005","São Gonçalo do Sapucaí (MG)","650415"
"3162104","São Gotardo (MG)","945190"
"3162203","São João Batista do Glória (MG)","160622"
"3162252","São João da Lagoa (MG)","48442"
"3162302","São João da Mata (MG)","42408"
"3162401","São João da Ponte (MG)","215101"
"3162450","São João das Missões (MG)","83661"
"3162500","São João del Rei (MG)","2440131"
"3162559","São João do Manhuaçu (MG)","127379"
"3162575","São João do Manteninha (MG)","66924"
"3162609","São João do Oriente (MG)","94145"
"3162658","São João do Pacuí (MG)","35494"
"3162708","São João do Paraíso (MG)","235063"
"3162807","São João Evangelista (MG)","205972"
"3162906","São João Nepomuceno (MG)","429145"
"3162922","São Joaquim de Bicas (MG)","579834"
"3162948","São José da Barra (MG)","791805"
"3162955","São José da Lapa (MG)","517691"
"3163003","São José da Safira (MG)","42218"
"3163102","São José da Varginha (MG)","92704"
"3163201","São José do Alegre (MG)","49653"
"3163300","São José do Divino (MG)","39304"
"3163409","São José do Goiabal (MG)","55797"
"3163508","São José do Jacuri (MG)","77688"
"3163607","São José do Mantimento (MG)","31849"
"3163706","São Lourenço (MG)","1118880"
"3163805","São Miguel do Anta (MG)","80210"
"3163904","São Pedro da União (MG)","82483"
"3164001","São Pedro dos Ferros (MG)","113851"
"3164100","São Pedro do Suaçuí (MG)","66729"
"3164209","São Romão (MG)","151919"
"3164308","São Roque de Minas (MG)","238606"
"3164407","São Sebastião da Bela Vista (MG)","449272"
"3164431","São Sebastião da Vargem Alegre (MG)","52566"
"3164472","São Sebastião do Anta (MG)","66073"
"3164506","São Sebastião do Maranhão (MG)","81096"
"3164605","São Sebastião do Oeste (MG)","363996"
"3164704","São Sebastião do Paraíso (MG)","1958705"
"3164803","São Sebastião do Rio Preto (MG)","20766"
"3164902","São Sebastião do Rio Verde (MG)","31918"
"3165008","São Tiago (MG)","176719"
"3165107","São Tomás de Aquino (MG)","117377"
"3165206","São Thomé das Letras (MG)","104828"
"3165305","São Vicente de Minas (MG)","165751"
"3165404","Sapucaí-Mirim (MG)","111360"
"3165503","Sardoá (MG)","61207"
"3165537","Sarzedo (MG)","1069251"
"3165552","Setubinha (MG)","90098"
"3165560","Sem-Peixe (MG)","31682"
"3165578","Senador Amaral (MG)","67946"
"3165602","Senador Cortes (MG)","33011"
"3165701","Senador Firmino (MG)","95739"
"3165800","Senador José Bento (MG)","22574"
"3165909","Senador Modestino Gonçalves (MG)","95281"
"3166006","Senhora de Oliveira (MG)","70520"
"3166105","Senhora do Porto (MG)","36352"
"3166204","Senhora dos Remédios (MG)","89071"
"3166303","Sericita (MG)","64889"
"3166402","Seritinga (MG)","40055"
"3166501","Serra Azul de Minas (MG)","34633"
"3166600","Serra da Saudade (MG)","19107"
"3166709","Serra dos Aimorés (MG)","75308"
"3166808","Serra do Salitre (MG)","573116"
"3166907","Serrania (MG)","123234"
"3166956","Serranópolis de Minas (MG)","37220"
"3167004","Serranos (MG)","29297"
"3167103","Serro (MG)","259497"
"3167202","Sete Lagoas (MG)","9552666"
"3167301","Silveirânia (MG)","28011"
"3167400","Silvianópolis (MG)","121329"
"3167509","Simão Pereira (MG)","73205"
"3167608","Simonésia (MG)","195924"
"3167707","Sobrália (MG)","55776"
"3167806","Soledade de Minas (MG)","67075"
"3167905","Tabuleiro (MG)","56519"
"3168002","Taiobeiras (MG)","472507"
"3168051","Taparuba (MG)","38331"
"3168101","Tapira (MG)","455512"
"3168200","Tapiraí (MG)","36390"
"3168309","Taquaraçu de Minas (MG)","49776"
"3168408","Tarumirim (MG)","151436"
"3168507","Teixeiras (MG)","148698"
"3168606","Teófilo Otoni (MG)","2698122"
"3168705","Timóteo (MG)","3165898"
"3168804","Tiradentes (MG)","184389"
"3168903","Tiros (MG)","224142"
"3169000","Tocantins (MG)","295600"
"3169059","Tocos do Moji (MG)","52993"
"3169109","Toledo (MG)","81571"
"3169208","Tombos (MG)","97309"
"3169307","Três Corações (MG)","2455112"
"3169356","Três Marias (MG)","2471143"
"3169406","Três Pontas (MG)","1261792"
"3169505","Tumiritinga (MG)","63791"
"3169604","Tupaciguara (MG)","692441"
"3169703","Turmalina (MG)","372974"
"3169802","Turvolândia (MG)","99896"
"3169901","Ubá (MG)","3052950"
"3170008","Ubaí (MG)","101329"
"3170057","Ubaporanga (MG)","135762"
"3170107","Uberaba (MG)","15541491"
"3170206","Uberlândia (MG)","37628201"
"3170305","Umburatiba (MG)","33021"
"3170404","Unaí (MG)","2935116"
"3170438","União de Minas (MG)","105843"
"3170479","Uruana de Minas (MG)","51990"
"3170503","Urucânia (MG)","206035"
"3170529","Urucuia (MG)","134063"
"3170578","Vargem Alegre (MG)","70440"
"3170602","Vargem Bonita (MG)","49408"
"3170651","Vargem Grande do Rio Pardo (MG)","50847"
"3170701","Varginha (MG)","6297672"
"3170750","Varjão de Minas (MG)","149963"
"3170800","Várzea da Palma (MG)","812073"
"3170909","Varzelândia (MG)","167202"
"3171006","Vazante (MG)","798954"
"3171030","Verdelândia (MG)","85873"
"3171071","Veredinha (MG)","98117"
"3171105","Veríssimo (MG)","112428"
"3171154","Vermelho Novo (MG)","41394"
"3171204","Vespasiano (MG)","2506401"
"3171303","Viçosa (MG)","1749051"
"3171402","Vieiras (MG)","37437"
"3171501","Mathias Lobato (MG)","37475"
"3171600","Virgem da Lapa (MG)","119205"
"3171709","Virgínia (MG)","130005"
"3171808","Virginópolis (MG)","160789"
"3171907","Virgolândia (MG)","51078"
"3172004","Visconde do Rio Branco (MG)","1283708"
"3172103","Volta Grande (MG)","67601"
"3172202","Wenceslau Braz (MG)","28122"
"3200102","Afonso Cláudio (ES)","443105"
"3200136","Águia Branca (ES)","165483"
"3200169","Água Doce do Norte (ES)","138324"
"3200201","Alegre (ES)","476962"
"3200300","Alfredo Chaves (ES)","359562"
"3200359","Alto Rio Novo (ES)","87513"
"3200409","Anchieta (ES)","1005451"
"3200508","Apiacá (ES)","99253"
"3200607","Aracruz (ES)","5416659"
"3200706","Atílio Vivácqua (ES)","267864"
"3200805","Baixo Guandu (ES)","661517"
"3200904","Barra de São Francisco (ES)","816949"
"3201001","Boa Esperança (ES)","230084"
"3201100","Bom Jesus do Norte (ES)","176859"
"3201159","Brejetuba (ES)","183812"
"3201209","Cachoeiro de Itapemirim (ES)","4914368"
"3201308","Cariacica (ES)","10182197"
"3201407","Castelo (ES)","893288"
"3201506","Colatina (ES)","3644455"
"3201605","Conceição da Barra (ES)","473100"
"3201704","Conceição do Castelo (ES)","203793"
"3201803","Divino de São Lourenço (ES)","63881"
"3201902","Domingos Martins (ES)","758915"
"3202009","Dores do Rio Preto (ES)","123204"
"3202108","Ecoporanga (ES)","292881"
"3202207","Fundão (ES)","393009"
"3202256","Governador Lindenberg (ES)","274508"
"3202306","Guaçuí (ES)","535413"
"3202405","Guarapari (ES)","2322475"
"3202454","Ibatiba (ES)","309054"
"3202504","Ibiraçu (ES)","281349"
"3202553","Ibitirama (ES)","107803"
"3202603","Iconha (ES)","320387"
"3202652","Irupi (ES)","168326"
"3202702","Itaguaçu (ES)","259272"
"3202801","Itapemirim (ES)","4818609"
"3202900","Itarana (ES)","209954"
"3203007","Iúna (ES)","429349"
"3203056","Jaguaré (ES)","631834"
"3203106","Jerônimo Monteiro (ES)","138487"
"3203130","João Neiva (ES)","416909"
"3203163","Laranja da Terra (ES)","139127"
"3203205","Linhares (ES)","6348138"
"3203304","Mantenópolis (ES)","150276"
"3203320","Marataízes (ES)","5274390"
"3203346","Marechal Floriano (ES)","399206"
"3203353","Marilândia (ES)","280959"
"3203403","Mimoso do Sul (ES)","450348"
"3203502","Montanha (ES)","341353"
"3203601","Mucurici (ES)","77146"
"3203700","Muniz Freire (ES)","271459"
"3203809","Muqui (ES)","202846"
"3203908","Nova Venécia (ES)","1006719"
"3204005","Pancas (ES)","248474"
"3204054","Pedro Canário (ES)","314364"
"3204104","Pinheiros (ES)","602683"
"3204203","Piúma (ES)","665238"
"3204252","Ponto Belo (ES)","83588"
"3204302","Presidente Kennedy (ES)","5380561"
"3204351","Rio Bananal (ES)","384545"
"3204401","Rio Novo do Sul (ES)","195823"
"3204500","Santa Leopoldina (ES)","202014"
"3204559","Santa Maria de Jetibá (ES)","1478208"
"3204609","Santa Teresa (ES)","470933"
"3204658","São Domingos do Norte (ES)","456648"
"3204708","São Gabriel da Palha (ES)","633029"
"3204807","São José do Calçado (ES)","172371"
"3204906","São Mateus (ES)","2366312"
"3204955","São Roque do Canaã (ES)","178108"
"3205002","Serra (ES)","25865234"
"3205010","Sooretama (ES)","521735"
"3205036","Vargem Alta (ES)","308426"
"3205069","Venda Nova do Imigrante (ES)","608497"
"3205101","Viana (ES)","2689279"
"3205150","Vila Pavão (ES)","116069"
"3205176","Vila Valério (ES)","290737"
"3205200","Vila Velha (ES)","12859638"
"3205309","Vitória (ES)","21614893"
"3300100","Angra dos Reis (RJ)","9825062"
"3300159","Aperibé (RJ)","195238"
"3300209","Araruama (RJ)","3678778"
"3300225","Areal (RJ)","354214"
"3300233","Armação dos Búzios (RJ)","2627537"
"3300258","Arraial do Cabo (RJ)","2556648"
"3300308","Barra do Piraí (RJ)","2112761"
"3300407","Barra Mansa (RJ)","5487099"
"3300456","Belford Roxo (RJ)","8065142"
"3300506","Bom Jardim (RJ)","697294"
"3300605","Bom Jesus do Itabapoana (RJ)","728730"
"3300704","Cabo Frio (RJ)","11523592"
"3300803","Cachoeiras de Macacu (RJ)","1138773"
"3300902","Cambuci (RJ)","353551"
"3300936","Carapebus (RJ)","453135"
"3300951","Comendador Levy Gasparian (RJ)","423899"
"3301009","Campos dos Goytacazes (RJ)","29097631"
"3301108","Cantagalo (RJ)","729922"
"3301157","Cardoso Moreira (RJ)","293954"
"3301207","Carmo (RJ)","471020"
"3301306","Casimiro de Abreu (RJ)","2061734"
"3301405","Conceição de Macabu (RJ)","375966"
"3301504","Cordeiro (RJ)","398169"
"3301603","Duas Barras (RJ)","214572"
"3301702","Duque de Caxias (RJ)","45332366"
"3301801","Engenheiro Paulo de Frontin (RJ)","251599"
"3301850","Guapimirim (RJ)","1061378"
"3301876","Iguaba Grande (RJ)","536177"
"3301900","Itaboraí (RJ)","4928343"
"3302007","Itaguaí (RJ)","7948883"
"3302056","Italva (RJ)","331377"
"3302106","Itaocara (RJ)","553386"
"3302205","Itaperuna (RJ)","3096745"
"3302254","Itatiaia (RJ)","4474844"
"3302270","Japeri (RJ)","1436574"
"3302304","Laje do Muriaé (RJ)","145704"
"3302403","Macaé (RJ)","15093203"
"3302452","Macuco (RJ)","169699"
"3302502","Magé (RJ)","4253438"
"3302601","Mangaratiba (RJ)","2469678"
"3302700","Maricá (RJ)","37522727"
"3302809","Mendes (RJ)","350195"
"3302858","Mesquita (RJ)","2318657"
"3302908","Miguel Pereira (RJ)","614638"
"3303005","Miracema (RJ)","569938"
"3303104","Natividade (RJ)","297413"
"3303203","Nilópolis (RJ)","2904426"
"3303302","Niterói (RJ)","46553203"
"3303401","Nova Friburgo (RJ)","5358173"
"3303500","Nova Iguaçu (RJ)","17424682"
"3303609","Paracambi (RJ)","982350"
"3303708","Paraíba do Sul (RJ)","1004302"
"3303807","Paraty (RJ)","2759113"
"3303856","Paty do Alferes (RJ)","557211"
"3303906","Petrópolis (RJ)","13643578"
"3303955","Pinheiral (RJ)","716233"
"3304003","Piraí (RJ)","2229154"
"3304102","Porciúncula (RJ)","348377"
"3304110","Porto Real (RJ)","2424841"
"3304128","Quatis (RJ)","277895"
"3304144","Queimados (RJ)","3875540"
"3304151","Quissamã (RJ)","3821757"
"3304201","Resende (RJ)","8564525"
"3304300","Rio Bonito (RJ)","1554559"
"3304409","Rio Claro (RJ)","390324"
"3304508","Rio das Flores (RJ)","218128"
"3304524","Rio das Ostras (RJ)","7741510"
"3304557","Rio de Janeiro (RJ)","354981484"
"3304607","Santa Maria Madalena (RJ)","188973"
"3304706","Santo Antônio de Pádua (RJ)","1157848"
"3304755","São Francisco de Itabapoana (RJ)","1024129"
"3304805","São Fidélis (RJ)","734802"
"3304904","São Gonçalo (RJ)","18351500"
"3305000","São João da Barra (RJ)","7967977"
"3305109","São João de Meriti (RJ)","9795913"
"3305133","São José de Ubá (RJ)","179246"
"3305158","São José do Vale do Rio Preto (RJ)","540470"
"3305208","São Pedro da Aldeia (RJ)","2437075"
"3305307","São Sebastião do Alto (RJ)","202943"
"3305406","Sapucaia (RJ)","753926"
"3305505","Saquarema (RJ)","10716087"
"3305554","Seropédica (RJ)","4158503"
"3305604","Silva Jardim (RJ)","494797"
"3305703","Sumidouro (RJ)","437932"
"3305752","Tanguá (RJ)","579071"
"3305802","Teresópolis (RJ)","5327011"
"3305901","Trajano de Moraes (RJ)","206774"
"3306008","Três Rios (RJ)","4363281"
"3306107","Valença (RJ)","2051076"
"3306156","Varre-Sai (RJ)","196599"
"3306206","Vassouras (RJ)","1091569"
"3306305","Volta Redonda (RJ)","11017667"
"3500105","Adamantina (SP)","1136221"
"3500204","Adolfo (SP)","111368"
"3500303","Aguaí (SP)","1025597"
"3500402","Águas da Prata (SP)","170438"
"3500501","Águas de Lindóia (SP)","530958"
"3500550","Águas de Santa Bárbara (SP)","174713"
"3500600","Águas de São Pedro (SP)","145907"
"3500709","Agudos (SP)","2294251"
"3500758","Alambari (SP)","103302"
"3500808","Alfredo Marcondes (SP)","86908"
"3500907","Altair (SP)","90675"
"3501004","Altinópolis (SP)","535265"
"3501103","Alto Alegre (SP)","120606"
"3501152","Alumínio (SP)","2147030"
"3501202","Álvares Florence (SP)","101265"
"3501301","Álvares Machado (SP)","511285"
"3501400","Álvaro de Carvalho (SP)","50695"
"3501509","Alvinlândia (SP)","50660"
"3501608","Americana (SP)","11950333"
"3501707","Américo Brasiliense (SP)","848475"
"3501806","Américo de Campos (SP)","102007"
"3501905","Amparo (SP)","4244418"
"3502002","Analândia (SP)","177346"
"3502101","Andradina (SP)","2057061"
"3502200","Angatuba (SP)","1006733"
"3502309","Anhembi (SP)","147940"
"3502408","Anhumas (SP)","74613"
"3502507","Aparecida (SP)","1144056"
"3502606","Aparecida d'Oeste (SP)","101312"
"3502705","Apiaí (SP)","601071"
"3502754","Araçariguama (SP)","3441914"
"3502804","Araçatuba (SP)","7807916"
"3502903","Araçoiaba da Serra (SP)","829738"
"3503000","Aramina (SP)","148107"
"3503109","Arandu (SP)","139359"
"3503158","Arapeí (SP)","34001"
"3503208","Araraquara (SP)","10026981"
"3503307","Araras (SP)","5933882"
"3503356","Arco-Íris (SP)","42321"
"3503406","Arealva (SP)","214908"
"3503505","Areias (SP)","46311"
"3503604","Areiópolis (SP)","141874"
"3503703","Ariranha (SP)","743966"
"3503802","Artur Nogueira (SP)","1270689"
"3503901","Arujá (SP)","6482836"
"3503950","Aspásia (SP)","33305"
"3504008","Assis (SP)","3541751"
"3504107","Atibaia (SP)","6937709"
"3504206","Auriflama (SP)","310563"
"3504305","Avaí (SP)","294317"
"3504404","Avanhandava (SP)","320483"
"3504503","Avaré (SP)","2746044"
"3504602","Bady Bassitt (SP)","388833"
"3504701","Balbinos (SP)","52784"
"3504800","Bálsamo (SP)","216252"
"3504909","Bananal (SP)","181838"
"3505005","Barão de Antonina (SP)","61864"
"3505104","Barbosa (SP)","113867"
"3505203","Bariri (SP)","1163956"
"3505302","Barra Bonita (SP)","1139199"
"3505351","Barra do Chapéu (SP)","108718"
"3505401","Barra do Turvo (SP)","97131"
"3505500","Barretos (SP)","4832331"
"3505609","Barrinha (SP)","500657"
"3505708","Barueri (SP)","52820508"
"3505807","Bastos (SP)","1073432"
"3505906","Batatais (SP)","1690905"
"3506003","Bauru (SP)","15324591"
"3506102","Bebedouro (SP)","3312845"
"3506201","Bento de Abreu (SP)","120899"
"3506300","Bernardino de Campos (SP)","269154"
"3506359","Bertioga (SP)","1829393"
"3506409","Bilac (SP)","209591"
"3506508","Birigui (SP)","3453291"
"3506607","Biritiba Mirim (SP)","758657"
"3506706","Boa Esperança do Sul (SP)","321191"
"3506805","Bocaina (SP)","228468"
"3506904","Bofete (SP)","181676"
"3507001","Boituva (SP)","2942833"
"3507100","Bom Jesus dos Perdões (SP)","906989"
"3507159","Bom Sucesso de Itararé (SP)","59036"
"3507209","Borá (SP)","42258"
"3507308","Boracéia (SP)","386124"
"3507407","Borborema (SP)","409161"
"3507456","Borebi (SP)","58143"
"3507506","Botucatu (SP)","5134696"
"3507605","Bragança Paulista (SP)","6477958"
"3507704","Braúna (SP)","97884"
"3507753","Brejo Alegre (SP)","54308"
"3507803","Brodowski (SP)","667525"
"3507902","Brotas (SP)","932880"
"3508009","Buri (SP)","461987"
"3508108","Buritama (SP)","598810"
"3508207","Buritizal (SP)","170741"
"3508306","Cabrália Paulista (SP)","74129"
"3508405","Cabreúva (SP)","5320943"
"3508504","Caçapava (SP)","4041591"
"3508603","Cachoeira Paulista (SP)","618062"
"3508702","Caconde (SP)","402227"
"3508801","Cafelândia (SP)","507749"
"3508900","Caiabu (SP)","58568"
"3509007","Caieiras (SP)","3912166"
"3509106","Caiuá (SP)","78863"
"3509205","Cajamar (SP)","19427570"
"3509254","Cajati (SP)","1394456"
"3509304","Cajobi (SP)","155269"
"3509403","Cajuru (SP)","597732"
"3509452","Campina do Monte Alegre (SP)","116542"
"3509502","Campinas (SP)","65874913"
"3509601","Campo Limpo Paulista (SP)","2146989"
"3509700","Campos do Jordão (SP)","1318467"
"3509809","Campos Novos Paulista (SP)","154775"
"3509908","Cananéia (SP)","307203"
"3509957","Canas (SP)","107670"
"3510005","Cândido Mota (SP)","1270170"
"3510104","Cândido Rodrigues (SP)","105969"
"3510153","Canitar (SP)","141977"
"3510203","Capão Bonito (SP)","944822"
"3510302","Capela do Alto (SP)","310889"
"3510401","Capivari (SP)","2148541"
"3510500","Caraguatatuba (SP)","4034042"
"3510609","Carapicuíba (SP)","6156671"
"3510708","Cardoso (SP)","256870"
"3510807","Casa Branca (SP)","909631"
"3510906","Cássia dos Coqueiros (SP)","177930"
"3511003","Castilho (SP)","699168"
"3511102","Catanduva (SP)","4339528"
"3511201","Catiguá (SP)","132090"
"3511300","Cedral (SP)","370826"
"3511409","Cerqueira César (SP)","741919"
"3511508","Cerquilho (SP)","1932314"
"3511607","Cesário Lange (SP)","463296"
"3511706","Charqueada (SP)","329744"
"3511904","Clementina (SP)","158273"
"3512001","Colina (SP)","964344"
"3512100","Colômbia (SP)","275948"
"3512209","Conchal (SP)","713512"
"3512308","Conchas (SP)","380832"
"3512407","Cordeirópolis (SP)","3115925"
"3512506","Coroados (SP)","165008"
"3512605","Coronel Macedo (SP)","86897"
"3512704","Corumbataí (SP)","233957"
"3512803","Cosmópolis (SP)","1732688"
"3512902","Cosmorama (SP)","344310"
"3513009","Cotia (SP)","13365734"
"3513108","Cravinhos (SP)","1229660"
"3513207","Cristais Paulista (SP)","200466"
"3513306","Cruzália (SP)","103805"
"3513405","Cruzeiro (SP)","2380399"
"3513504","Cubatão (SP)","15046347"
"3513603","Cunha (SP)","264898"
"3513702","Descalvado (SP)","1560979"
"3513801","Diadema (SP)","15301322"
"3513850","Dirce Reis (SP)","45209"
"3513900","Divinolândia (SP)","310293"
"3514007","Dobrada (SP)","111751"
"3514106","Dois Córregos (SP)","675428"
"3514205","Dolcinópolis (SP)","47346"
"3514304","Dourado (SP)","505285"
"3514403","Dracena (SP)","1290237"
"3514502","Duartina (SP)","237597"
"3514601","Dumont (SP)","194798"
"3514700","Echaporã (SP)","123647"
"3514809","Eldorado (SP)","306270"
"3514908","Elias Fausto (SP)","719822"
"3514924","Elisiário (SP)","65100"
"3514957","Embaúba (SP)","53730"
"3515004","Embu das Artes (SP)","14726181"
"3515103","Embu-Guaçu (SP)","1210920"
"3515129","Emilianópolis (SP)","61192"
"3515152","Engenheiro Coelho (SP)","531113"
"3515186","Espírito Santo do Pinhal (SP)","1532035"
"3515194","Espírito Santo do Turvo (SP)","73868"
"3515202","Estrela d'Oeste (SP)","409252"
"3515301","Estrela do Norte (SP)","50638"
"3515350","Euclides da Cunha Paulista (SP)","135895"
"3515400","Fartura (SP)","376114"
"3515509","Fernandópolis (SP)","2200770"
"3515608","Fernando Prestes (SP)","195650"
"3515657","Fernão (SP)","65260"
"3515707","Ferraz de Vasconcelos (SP)","3247304"
"3515806","Flora Rica (SP)","35391"
"3515905","Floreal (SP)","64801"
"3516002","Flórida Paulista (SP)","205104"
"3516101","Florínea (SP)","140940"
"3516200","Franca (SP)","10167369"
"3516309","Francisco Morato (SP)","1588673"
"3516408","Franco da Rocha (SP)","3312687"
"3516507","Gabriel Monteiro (SP)","76232"
"3516606","Gália (SP)","150634"
"3516705","Garça (SP)","1174561"
"3516804","Gastão Vidigal (SP)","73435"
"3516853","Gavião Peixoto (SP)","1079184"
"3516903","General Salgado (SP)","234630"
"3517000","Getulina (SP)","183789"
"3517109","Glicério (SP)","107987"
"3517208","Guaiçara (SP)","166054"
"3517307","Guaimbê (SP)","160072"
"3517406","Guaíra (SP)","3410535"
"3517505","Guapiaçu (SP)","622290"
"3517604","Guapiara (SP)","332437"
"3517703","Guará (SP)","489159"
"3517802","Guaraçaí (SP)","264967"
"3517901","Guaraci (SP)","323025"
"3518008","Guarani d'Oeste (SP)","34114"
"3518107","Guarantã (SP)","150763"
"3518206","Guararapes (SP)","977351"
"3518305","Guararema (SP)","1439632"
"3518404","Guaratinguetá (SP)","6488615"
"3518503","Guareí (SP)","226192"
"3518602","Guariba (SP)","878924"
"3518701","Guarujá (SP)","9106599"
"3518800","Guarulhos (SP)","65165262"
"3518859","Guatapará (SP)","234272"
"3518909","Guzolândia (SP)","70059"
"3519006","Herculândia (SP)","278340"
"3519055","Holambra (SP)","1006520"
"3519071","Hortolândia (SP)","14730642"
"3519105","Iacanga (SP)","460973"
"3519204","Iacri (SP)","167646"
"3519253","Iaras (SP)","144447"
"3519303","Ibaté (SP)","763049"
"3519402","Ibirá (SP)","244951"
