ibge_cod,regiao,uf,nome,porte,snt,a1,a2,a3,a4,a5,b1,b2,b3,b4,c1,c2,c3,media_mortes,a_pc1,a_pc2,b_pc1,b_pc2,c_pc1,c_pc2,cluster_a,cluster_b,cluster_c
250890,Nordeste,Paraíba,Mamanguape,Médio porte,Municipalizado,-0.20207699575586946,-0.18104432098507758,0.39517484301931405,-0.3907817117824211,1.2118271653582888,-0.7165868178843805,0.7339095705918278,0.38104548977722447,1.661892060134963,-0.34792831910577915,-0.36339798260016914,-0.9828441996366307,7.333333333333333,1.068295002810138,0.6334450317496187,0.4042222443901107,-1.8497306851786066,1.0058283240714683,0.14780478360044846,3,1,2
250900,Nordeste,Paraíba,Manaíra,Menor porte,Não municipalizado,-0.8405517916270295,0.07339124885945486,-0.7101010053641249,-0.3907817117824211,-0.4909590304210802,-1.0890933511267975,1.2373896447734825,-0.835802532722438,-0.3954957994822368,-1.4810364249521302,-0.6754237361104272,-1.5413914759026572,0.6666666666666666,-0.7766415100252375,0.8005968081834227,1.7407377207202916,0.6928407678112702,-2.2361994165625445,0.04127634208416969,3,1,2
250905,Nordeste,Paraíba,Marcação,Menor porte,Não municipalizado,-0.5008198482677679,0.10032967872857239,-0.7101010053641249,-0.3907817117824211,-0.7250921323407434,-1.268161031583622,0.6260648679337056,-0.835802532722438,0.1682763853313771,-1.2019157603256982,-0.5938620897454737,-1.7275739013246667,1,-0.8592608378573835,0.5780379713088254,1.34172441977968,0.3361951133364941,-2.1322354805086317,0.06238695400995792,3,1,2
250910,Nordeste,Paraíba,Mari,Médio porte,Não municipalizado,-0.5550578206708124,-0.2663644299577498,-0.7101010053641249,-0.3907817117824211,2.3186381926148787,-1.1067581097536185,1.17304086378199,-0.6908893226890931,-0.5851208429323411,-0.7678801553259261,-0.5716943052286295,-1.4748977525376539,2.3333333333333335,2.3886996852743807,0.09816903740219396,1.7852430465869735,0.2154941009125202,1.683215721475432,0.15115643033594411,3,3,2
250915,Nordeste,Paraíba,Marizópolis,Menor porte,Não municipalizado,0.9793714419816221,1.316740346945225,0.5696920822377516,-0.3907817117824211,-1.19335833618007,-1.2288253154010365,1.3255264762431123,-0.835802532722438,-0.7648668211029692,-0.888029305931862,-0.5488402006081192,-0.6769730721576154,2.3333333333333335,-0.24457928979279242,-1.466320840053647,1.9523528341569019,0.8318726411075608,-1.230652139759797,-0.14806354058465201,2,1,2
250920,Nordeste,Paraíba,Massaranduba,Menor porte,Não municipalizado,-0.32487556963108044,0.06005243699107466,-0.7101010053641249,-0.3907817117824211,0.2114402753379095,-0.4803443010287112,0.808813034205668,1.088309063934765,-0.6491062975173878,-0.9464473509307555,-0.6414255515845628,-1.2222216037506428,2,-0.005746328367176923,0.823145098530221,0.9255195753801994,-0.6829627095934635,-1.6478412949119718,-0.13540982133022486,3,1,2
250930,Nordeste,Paraíba,Mataraca,Menor porte,Não municipalizado,0.2636536250694015,0.7191205147575708,1.849485169839628,-0.3907817117824211,-0.1397593775415853,-0.7558447848988367,0.7708005550372015,-0.835802532722438,0.518063148567188,-0.9936541613173399,-0.024761489283971046,-1.634482688613662,2,0.33126224484613587,-1.7521697186678526,1.0473976983392534,0.3254621621548342,-1.7420943242601263,0.5217941740466188,2,1,2
250933,Nordeste,Paraíba,Matinhas,Menor porte,Não municipalizado,1.5365507134127525,2.554525167061374,-0.7101010053641249,-0.3907817117824211,1.850371988775552,-0.2174924704101241,0.35170469624772893,-0.835802532722438,-0.7208721807177814,-1.1111131842515543,-0.5324645522058353,-1.5679889652486587,2,2.9006584970791285,0.11627024203478303,0.5617631762759515,1.0051353350026142,-1.9473183087995225,0.06885593462221526,1,1,2
250939,Nordeste,Paraíba,Maturéia,Menor porte,Não municipalizado,0.042234344676648744,0.4149561694148461,0.5696920822377516,-0.3907817117824211,-0.4909590304210802,-0.3806588123106109,0.8402823531708349,-0.835802532722438,-0.6032246063448331,-0.949910411042974,-0.6392925557827288,-1.1557278803856395,1.3333333333333333,-0.26050736339578084,-0.6736649310702543,1.0057623645988238,0.9468414979460883,-1.6073632382821539,-0.1423990666134509,2,1,2
250940,Nordeste,Paraíba,Mogeiro,Menor porte,Não municipalizado,-0.5940948674916983,-0.2513009352014029,-0.7101010053641249,0.9435791634169312,-0.4909590304210802,-1.72174591137878,1.650474510798611,-0.835802532722438,-0.4173361714402537,-0.9077646504887745,-0.5593866624868934,-1.129130391039638,1.3333333333333333,-0.6600801590319079,0.5863986390622393,2.469145588323818,0.5659234608704863,-1.5349530224374464,-0.08381181280774697,3,1,2
250950,Nordeste,Paraíba,Montadas,Menor porte,Não municipalizado,-0.48357278836805057,0.00401474734665112,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,-0.13562330606234843,-0.3190208498638931,-0.835802532722438,-0.6171779748223989,-1.0239667541400528,-0.6260367969362648,-0.9163504762716274,0.6666666666666666,-1.2930025157821565,0.43467555186535073,0.010068099768710315,0.9251429393723742,-1.5029956325728697,-0.14381400662510035,3,2,2
250960,Nordeste,Paraíba,Monte Horebe,Menor porte,Não municipalizado,-0.361175206277201,0.060321828647843106,1.849485169839628,-0.3907817117824211,-1.19335833618007,-0.7603527884408762,1.4298971363892619,-0.835802532722438,-0.9743298026259228,-1.0107846153111932,-0.6648497032376662,-0.9562467102906294,0.6666666666666666,-1.0168992552197416,-1.7159440197114915,1.7400381051007598,1.0627249915628658,-1.5317057676946257,-0.1783046429118332,2,1,2
250970,Nordeste,Paraíba,Monteiro,Médio porte,Municipalizado,0.1515227529999246,0.17949535329706096,-0.7101010053641249,-0.3907817117824211,0.2114402753379095,-0.12452012624730005,0.5581518987035657,0.3804995405552734,1.439972642909464,-0.5786120505763153,-0.2860186800319257,-0.41099817869760197,7.333333333333333,0.43234176027603355,-0.7427095110940245,-0.030622392919818886,-1.4058491430374478,0.7550551758030366,0.01796787973160832,2,1,3
250980,Nordeste,Paraíba,Mulungu,Menor porte,Não municipalizado,0.037280484732158295,0.5213330903743522,-0.7101010053641249,-0.3907817117824211,0.2114402753379095,-1.0818288022291171,1.219235732340143,-0.835802532722438,-0.5592279884467037,-1.0056643788490165,-0.6477685463831024,-1.248819093096644,2,0.2752410674603476,0.5847950686781092,1.7465756615714263,0.7684720974335799,-1.708293115613999,-0.1195871980342808,1,1,2
250990,Nordeste,Paraíba,Natuba,Menor porte,Não municipalizado,-1.0203791135189946,-0.14602612697946574,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,-1.119627102432684,0.5070010035615686,0.12430930284661929,-0.5812802713790444,-1.6472048792284482,-0.6368033611524769,-1.5679889652486587,0.3333333333333333,-1.520666809098222,0.6847560858784212,1.1986774848273865,-0.09850850658408355,-2.3569894312062187,0.1315617582005468,3,1,2
251000,Nordeste,Paraíba,Nazarezinho,Menor porte,Não municipalizado,-0.6512745695158836,-0.2140832507431538,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,-0.8423474396637094,1.1634935643019981,-0.835802532722438,-0.8383390549210205,-1.0180787913307678,-0.6416634354831872,-1.2887153271156446,0.6666666666666666,-1.4247083733355161,0.5459164327643884,1.5847754911172554,0.9565827730217307,-1.740335713877139,-0.1040866479480779,3,1,2
251010,Nordeste,Paraíba,Nova Floresta,Menor porte,Não municipalizado,0.33832492071398845,2.2067525206916403,-0.7101010053641249,-0.3907817117824211,0.7733597199451013,-0.21014837229258534,0.39701488801709095,0.10849718434251748,-0.5369350034265522,-1.4234707155901727,-0.6315063659335699,-0.77006428486862,2.6666666666666665,1.4558025700914572,0.3207320627198941,0.4978238990877417,0.1306129685465529,-1.6919155539115398,-0.05108776811418532,1,1,2
251020,Nordeste,Paraíba,Nova Olinda,Menor porte,Não municipalizado,-0.17123580048142917,0.10858371986891714,1.849485169839628,-0.3907817117824211,-1.19335833618007,-1.2289325851765198,1.730973116174857,1.1267760008631662,0.05151961695091707,-0.8513703790859715,-0.6176436276135485,-1.1424291357126388,1,-0.9380523002875971,-1.803496982382881,1.9901099380113594,-1.163790365482131,-1.5228151541566501,-0.15360622796350767,2,1,2
251030,Nordeste,Paraíba,Nova Palmeira,Menor porte,Não municipalizado,-0.3733919293782128,0.47126892462198283,-0.7101010053641249,-0.3907817117824211,0.2114402753379095,-0.30795395774822293,0.10299680837432469,-0.835802532722438,-0.0588749013243915,-1.309202915961031,-0.6157848834345333,-0.849856752906624,0.6666666666666666,0.12397082978430254,0.7635970577381824,0.34852160259147913,0.6567283634353975,-1.6573679981234326,-0.05854699136231972,1,1,2
251040,Nordeste,Paraíba,Olho d'Água,Menor porte,Não municipalizado,1.3251128358111737,2.402196304174788,0.5696920822377516,-0.3907817117824211,-1.19335833618007,-0.3996841278340329,0.856980853376356,-0.7540767447674932,-0.488000128133155,-1.1520259894804046,-0.6257121351789173,-1.1557278803856395,2.6666666666666665,0.2519136590008948,-1.8186241702937227,1.008297408048411,0.8213161106291458,-1.7446066939390767,-0.06891821392785649,2,1,2
251050,Nordeste,Paraíba,Olivedos,Menor porte,Não municipalizado,1.405889013650882,1.8172856696619755,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,-0.05145517549785314,-0.3374064599326795,-0.835802532722438,-0.14834181592659257,-0.9690266497469678,-0.5793849383039218,-0.7434667955226187,1.6666666666666667,-0.036955763289921006,-0.6941067269099691,-0.1282914842586342,0.7311504706328611,-1.3395670856954798,-0.14247193692453872,2,2,2
251065,Nordeste,Paraíba,Parari,Menor porte,Não municipalizado,-0.049696827027136396,0.275942453786308,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,-0.6785536252267793,0.8465742031545486,-0.835802532722438,0.4527640388829181,-0.9078259815787145,-0.5113176812603905,-0.9961429443096314,0.3333333333333333,-1.0556870496407746,0.20341052910108265,1.0588366582943423,0.38241293920138364,-1.4349402968009437,-0.058596635830310106,3,1,2
251080,Nordeste,Paraíba,Patos,Maior porte,Municipalizado,0.28301479384952244,-0.14375683514301904,0.09548016390563355,0.11102921564297641,-0.05306303286394226,-1.154832506686833,1.0309449000182784,0.7506032419520057,1.2183414003688724,0.20184754177853706,-0.26966552557631435,0.5598101824314453,26,0.0692259265225117,0.14241162384425926,-0.7017706532156405,-1.931178490926797,-0.4353140044367458,-0.31805038777864325,2,2,3
251110,Nordeste,Paraíba,Pedra Lavrada,Menor porte,Não municipalizado,-0.4259617301341549,0.2802707202978701,-0.7101010053641249,-0.3907817117824211,1.6162388868558888,-0.15182629929096253,0.230828031149235,0.5013592390584293,0.6135454138050319,-1.2410530298051352,-0.6025804644417934,-1.129130391039638,1,1.2551143861866678,1.286844643117037,0.14500900662552746,-0.7262622117736035,-1.7825971928847786,-0.02441465683814731,1,3,2
251120,Nordeste,Paraíba,Pedras de Fogo,Médio porte,Municipalizado,-0.34588659790505366,-0.04783052634264374,0.44171277347756394,1.3883661218167154,0.6562931689852697,-0.940955305041976,0.23278770427721862,0.034111810772747116,-0.865724172956167,-0.7902346435636721,-0.3919989181244342,-0.9163504762716274,4,0.4011608436669408,1.086151692145381,1.0343365375041174,0.2989028398968839,1.2682993701610434,0.006855849911986518,1,3,2
251140,Nordeste,Paraíba,Picuí,Menor porte,Não municipalizado,-0.0014173394398354431,0.4729290528825236,-0.7101010053641249,-0.3907817117824211,1.850371988775552,-0.2791858706744923,0.6365283974225738,1.9853088014915232,1.7172587603991238,-1.0210515732980494,-0.5561593147085896,-0.6769730721576154,3.6666666666666665,1.6639846424635638,1.152196259974036,0.2602967005552142,-2.484729934277728,-1.3262658138630752,-0.11501355196238319,1,3,2
251150,Nordeste,Paraíba,Pilar,Menor porte,Não municipalizado,-0.5227357422425362,-0.1559326067520686,-0.7101010053641249,-0.3907817117824211,-0.4909590304210802,-1.5137399039695505,1.2314594712776987,0.0019806177770373807,-0.047331053902731964,-0.884775945009431,-0.6232005341796504,-1.0626366676746348,1.3333333333333333,-0.754421757132734,0.7140667187065655,1.9163652462087022,-0.28786610217785863,-1.4973818916311146,-0.16085465965428689,3,1,2
251160,Nordeste,Paraíba,Pilões,Menor porte,Não municipalizado,0.6497986894707611,0.9051428094894549,-0.7101010053641249,1.3883661218167154,-0.7250921323407434,-0.8510181262254589,1.0603663795596032,-0.835802532722438,-0.4306114714728766,-0.8378386994888081,-0.5138531495789422,-1.3153128164616459,2,0.0014158312128003114,-0.28544606902555225,1.4574481007994868,0.758738715643457,-1.589327415285703,-0.03381751118676926,2,1,2
251180,Nordeste,Paraíba,Pirpirituba,Menor porte,Não municipalizado,-0.6314298991364293,-0.27618581144161025,-0.7101010053641249,-0.3907817117824211,0.2114402753379095,-0.7982925927514758,1.1066758391333409,-0.835802532722438,-1.3057717499238297,-0.8563274133976314,-0.6295556093926467,-0.849856752906624,1,-0.22440909878121135,1.0144149678827101,1.5820546965596496,1.1783774117610302,-1.3444323517168961,-0.20750419111127133,3,1,2
251190,Nordeste,Paraíba,Pitimbu,Menor porte,Municipalizado,-0.3455303633874225,0.6018931155742481,-0.7101010053641249,-0.3907817117824211,2.786904396454205,-1.8771795009322223,0.7657403006047163,-0.835802532722438,-0.19859141271718506,-1.2705070520371198,-0.403639745192105,-1.1823253697316407,2.6666666666666665,2.4082493525818154,1.5787385553777544,1.9081082973784445,0.3518026822878302,-1.7723128250648041,0.17982856245600293,1,1,2
251200,Nordeste,Paraíba,Pocinhos,Menor porte,Não municipalizado,-0.32743816231453843,0.2985813371717392,-0.7101010053641249,-0.3907817117824211,1.030906132056731,0.2001842585007307,-0.2824792586589388,0.5756579167239312,0.12657348063816465,-1.1592890231069364,-0.45290053428601795,-0.9030517315986267,2.6666666666666665,0.7870432847762054,1.0491217606288639,-0.39620256325179154,-0.5121912460072569,-1.533093097737824,0.05787740830835869,1,3,2
251203,Nordeste,Paraíba,Poço Dantas,Menor porte,Não municipalizado,-0.6704217323084832,-0.16201372092800265,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,-1.116269949598926,1.8178285131064364,-0.835802532722438,0.007219966872334041,-1.1227967385282862,-0.5858500954986642,-1.7807688800166694,0.3333333333333333,-1.4125122256644511,0.5437314191579719,2.117022201083233,0.547814412588931,-2.107945771803047,0.05420580697383426,3,1,2
251207,Nordeste,Paraíba,Poço de José de Moura,Menor porte,Não municipalizado,-0.2503165333851171,0.08898738355012145,-0.7101010053641249,-0.3907817117824211,0.2114402753379095,-1.4411664427758029,1.699318172739315,-0.835802532722438,-0.028008825970692628,-0.8873774552023671,-0.5837069883739175,-0.6237780934656126,0.6666666666666666,0.028739038612485474,0.7868448971392343,2.2574001106490456,0.46680950017408646,-1.2077650261763113,-0.18912831495392926,3,1,2
251210,Nordeste,Paraíba,Pombal,Médio porte,Municipalizado,-0.27119235950240206,-0.3214083679653953,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,-0.9116136214215615,1.4081196469032702,0.6775970138264381,0.5773232195960003,-0.06432715461688862,-0.46380717078977135,-0.331205710659598,5,-0.9742867766005032,-0.9287089752717925,1.2943223491828113,-1.1585970998207566,0.4128645000581711,0.38457883391005476,2,3,3
251220,Nordeste,Paraíba,Prata,Menor porte,Não municipalizado,0.2615662794424943,1.3309738326123324,-0.7101010053641249,-0.3907817117824211,0.2114402753379095,-0.15673966289342584,0.36248850223128426,-0.835802532722438,0.5654033730975376,-1.2515089354829005,-0.4768344711480475,-0.6769730721576154,1,0.6346467612313957,0.33585017558004876,0.3414533124195347,0.43202326002980396,-1.4619928676868013,0.028897760345822948,1,1,2
251230,Nordeste,Paraíba,Princesa Isabel,Médio porte,Não municipalizado,0.1108712661888755,0.6763414632364049,0.036444962403636434,-0.3907817117824211,-0.4909590304210802,-0.71658807356596,0.6564986640106885,0.39763253021301337,1.8995446887654839,-1.0173486032178183,-0.5521292434195576,-0.7035705615036167,5,-0.34214764318127905,-0.4147618445194403,0.27527134846083423,-2.050619481671742,1.3306670268784562,0.07794804573098096,2,1,2
251240,Nordeste,Paraíba,Puxinanã,Menor porte,Não municipalizado,-0.9164951816393132,-0.45965137818257007,-0.7101010053641249,-0.3907817117824211,1.6162388868558888,-0.11843351744762043,0.0845046268238433,-0.835802532722438,-1.1065803693661103,-1.1219830874052161,-0.6501763307108556,-0.5572843701006094,0.6666666666666666,0.8337886969454673,1.6319501705221342,0.35896711622469735,1.1871605530789602,-1.3516017051767824,-0.19132284539998884,1,2,2
251250,Nordeste,Paraíba,Queimadas,Médio porte,Municipalizado,-0.5599364188207928,-0.39853838258336377,-0.7101010053641249,-0.3907817117824211,1.030906132056731,-0.02199052937057719,0.4596049150324899,-0.4054615674779842,-0.14003222141258745,-0.40488693356497335,-0.5089235007459989,-0.6769730721576154,4.666666666666667,1.1408550076007955,-0.22920453104014693,0.4211524790768681,0.2331493661887853,0.8869666265116243,0.2761360339858928,3,2,3
251270,Nordeste,Paraíba,Remígio,Menor porte,Municipalizado,-1.0059162336642808,-0.6329002217314293,-0.7101010053641249,-0.3907817117824211,0.2114402753379095,0.07608888241821574,0.11709328646931419,-0.835802532722438,-0.645923808741719,-0.7833570398045656,-0.6144227741012026,-0.690271816830616,0.6666666666666666,-0.4724091666269802,1.23762005274428,0.18354378532889903,1.0307988152319438,-1.1870592711453143,-0.2392541466571155,3,2,2
251275,Nordeste,Paraíba,Riachão do Bacamarte,Menor porte,Não municipalizado,-0.3026599717040937,-0.07017735142862144,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,-1.022668886869055,0.8192029041749217,-0.835802532722438,-0.8221086482641464,-0.7354242875947778,-0.5692436991840294,-1.4084040291726507,0.6666666666666666,-1.26041744469981,0.3745219665312404,1.457702955335432,0.8725859404638759,-1.5946564079640244,-0.10268533170588592,3,1,2
251278,Nordeste,Paraíba,Riacho de Santo Antônio,Menor porte,Não municipalizado,0.9050143354736855,2.1093083038443976,-0.7101010053641249,-0.3907817117824211,0.2114402753379095,-0.4621665669253029,-0.6524123448537127,-0.835802532722438,2.9320483989773254,-1.2298877782746656,-0.4393820845342326,-0.8631554975796247,0.6666666666666666,1.1192934705390227,-0.07965620354985871,-0.523288878126792,-0.8189029237552101,-1.5528514711679413,0.08578576552420036,1,3,2
251290,Nordeste,Paraíba,Rio Tinto,Médio porte,Municipalizado,-0.6184997806755114,-0.3443268123369311,-0.7101010053641249,-0.3907817117824211,0.6328798587933034,-0.6778118855109603,0.4678717975967161,-0.835802532722438,-0.6437901857902504,-0.689749309133877,-0.5283788554569073,-0.9828441996366307,2.3333333333333335,0.7711593167327129,-0.3410909410281081,1.059953384931091,0.5237380337211595,1.288765047168197,0.1677046139474187,3,3,2
251300,Nordeste,Paraíba,Salgadinho,Menor porte,Não municipalizado,0.36903482314165786,2.004674170576226,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,-1.1361846467123988,0.15754171657007277,-0.835802532722438,-0.338921109262514,-1.3791981162913958,-0.6802440940524289,-1.2754165824426453,1,-0.30785469324119497,-0.30335806091713857,0.9898464128650402,0.5665033157058406,-1.9975436398760693,-0.033995343374131015,2,1,2
251310,Nordeste,Paraíba,Salgado de São Félix,Menor porte,Municipalizado,-0.8771839173467325,-0.3458046505574509,-0.7101010053641249,-0.3907817117824211,-0.4909590304210802,-1.1317196054274485,0.8167511675567806,-0.835802532722438,-0.33379079212591367,-1.2546667526351638,-0.5784468939792962,-1.2089228590776422,0.6666666666666666,-0.9368734544463502,0.8967531931554588,1.4589397620697988,0.6188784563439598,-1.8349442885683787,0.014448595566337846,3,1,2
251320,Nordeste,Paraíba,Santa Cruz,Menor porte,Não municipalizado,-0.904009778980609,-0.4568299944722487,-0.7101010053641249,-0.3907817117824211,0.2114402753379095,-1.2251396319378862,1.3266892082641835,0.20742137594540824,-0.15109430492175838,-1.0794793160281344,-0.6234497058234335,-0.5439856254276086,0.3333333333333333,-0.3769710532341315,1.161602474292773,1.7900015936530538,-0.32786400822093886,-1.3046773238535916,-0.18092134914861127,3,1,2
251330,Nordeste,Paraíba,Santa Helena,Menor porte,Municipalizado,0.5357234009578852,0.9959619783065077,-0.7101010053641249,-0.3907817117824211,-0.7250921323407434,-0.8701263109576532,1.2217702591560728,-0.835802532722438,0.00351255268130879,-0.9657107976747275,-0.6134129468876198,-0.6636743274846146,1.6666666666666667,-0.20527184695979667,-0.02203461491855291,1.5231165256439467,0.5674463455792911,-1.2976553939749187,-0.1875618737795825,3,1,2
251340,Nordeste,Paraíba,Santa Luzia,Menor porte,Não municipalizado,-0.41104051117564433,-0.3123168330133255,-0.7101010053641249,-0.3907817117824211,-0.4909590304210802,-0.005335564335282669,0.8367932771122646,0.3966643092025409,1.210512177714768,-0.3891637157908262,-0.3900257022701468,0.3071340336444341,2,-0.7734282316686083,0.6983133916057804,0.40082191722943405,-0.8233458939236478,-0.2046246197172168,-0.29684737198764094,3,3,3
251370,Nordeste,Paraíba,Santa Rita,Maior porte,Municipalizado,-0.46103015439303824,-0.2863168407385286,0.6826150017320348,0.28666304024186556,0.7040732725896897,-0.8295447326868508,0.24467029235740373,0.17928734070890362,-0.6434032162115444,-0.555226137487654,-0.2299704678492977,-0.42429692337060265,16.666666666666668,0.93275197066814175,0.38091139603132496,0.7419787615241606,-0.616924429489196,0.6938128589726704,-0.20325174248714173,3,2,3
251380,Nordeste,Paraíba,Santa Teresinha,Menor porte,Não municipalizado,0.590767729069665,0.5470995892512649,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,-0.6754925236583087,1.5630489064781963,-0.835802532722438,0.251329114282672,-0.6323012871915061,-0.573914550871431,-0.42429692337060265,1.3333333333333333,-0.7514585877257189,-0.11278110439599875,1.5999671373354702,0.5338663668063093,-0.8991663681172248,-0.2866127887922472,3,1,2
251350,Nordeste,Paraíba,Santana de Mangueira,Menor porte,Não municipalizado,-0.8202330438631315,-0.3674626811236524,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,-1.2015488566770058,1.9838773786075166,-0.835802532722438,-0.34311196755924234,-1.0245544304797474,-0.6230512319983494,-1.6477814332866627,0.3333333333333333,-1.5339243956736237,0.6451585180130917,2.3448419829472686,0.6991079235609831,-1.966764129275457,-0.030407217969422307,3,1,2
251360,Nordeste,Paraíba,Santana dos Garrotes,Menor porte,Não municipalizado,-0.6296754532375023,-0.13865861583333366,-0.7101010053641249,-0.3907817117824211,0.2114402753379095,-0.5411068872360507,1.2224141527223147,-0.835802532722438,0.060785621679964305,-1.0670095782978728,-0.6395049793843092,-0.8631554975796247,0.6666666666666666,-0.1751790658535166,0.9870952467009563,1.2921927678292433,0.6298741307724578,-1.5037744532408195,-0.15160447019490803,3,1,2
251392,Nordeste,Paraíba,São Bentinho,Menor porte,Não municipalizado,-0.30063310050107883,0.22405086059805404,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,-0.6729813011407143,1.121727717463278,-0.835802532722438,0.38391920061539886,-1.0474897735539872,-0.5408473736776112,-0.7035705615036167,0.6666666666666666,-1.1556553296604384,0.316784696199884,1.2624336616494065,0.4378540447328244,-1.3567010124688326,-0.08863833242240388,3,1,2
251390,Nordeste,Paraíba,São Bento,Médio porte,Municipalizado,-0.5485154968199021,-0.48478939953410904,0.14309438637045943,-0.3907817117824211,0.44557337725757284,-1.5350625800022712,1.9853919389636063,-0.11307757456531836,-0.09755115687793527,0.025532824140493262,-0.41841918170812736,-1.049337923001634,3.6666666666666665,0.3606685301361348,0.34935471158678977,2.398257759008059,-0.6056020817465064,0.8165117337380118,0.3391670754250749,2,3,3
251396,Nordeste,Paraíba,São Domingos,Menor porte,Não municipalizado,-0.550097108998526,-0.17351285054325685,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,-0.9393035339249224,1.6961552808168894,-0.835802532722438,-0.3971475046982618,-0.9673488940289228,-0.5799504645739209,-1.4748977525376539,0.3333333333333333,-1.3774494834649396,0.496404197180586,1.968507452534357,0.771214138863417,-1.8029026242188426,-0.033089928901369414,3,1,2
251394,Nordeste,Paraíba,São Domingos do Cariri,Menor porte,Não municipalizado,-0.4164823969872664,0.07429378141224965,-0.7101010053641249,-0.3907817117824211,0.2114402753379095,-0.45544006597487197,0.37712620215420534,-0.835802532722438,0.148175996410385,-0.9722772639577798,-0.6043601158250148,-0.9296492209446281,0.3333333333333333,-0.030499380447337188,0.8581156575951979,0.6150738938858785,0.5442138927232543,-1.4681600419971064,-0.13691173465907844,3,1,2
251400,Nordeste,Paraíba,São João do Cariri,Menor porte,Não municipalizado,2.6912489919061544,2.392926599730997,-0.7101010053641249,-0.3907817117824211,0.2114402753379095,-0.23840033061396634,0.15383084831890825,-0.835802532722438,0.36041627378452673,-0.7169411402181719,-0.5438783263262037,-0.490790646735606,2.6666666666666665,1.8005521215902935,-0.8700995075050717,0.2769204203761999,0.4871577296961265,-0.9909327505219583,-0.2228704228615761,1,1,2
250070,Nordeste,Paraíba,São João do Rio do Peixe,Menor porte,Não municipalizado,0.16094315750136262,0.1957711268869375,-0.7101010053641249,-0.3907817117824211,-0.25682592850141694,-1.2110186782654886,1.4837331941245218,-0.015479822780359975,-0.2611485303546931,-0.6339186842203748,-0.5447463459019127,-0.6769730721576154,4,-0.20500419442061701,0.44194491209360987,1.9243489541415058,-0.07295742265709085,-1.0512182399824783,-0.22051106758084463,3,1,2
251420,Nordeste,Paraíba,São José da Lagoa Tapada,Menor porte,Não municipalizado,0.12911320196894724,1.0912448789843963,-0.7101010053641249,-0.3907817117824211,-0.35047916926928224,-1.0164105235214695,1.0542989768728253,-0.6280479922956663,-0.6467489938860382,-1.2179803838253784,-0.6384787357930626,-1.714275156651666,1.6666666666666667,0.02042352252023666,0.25089439779319334,1.5823814847019408,0.6378030534647792,-2.1495624169980205,0.023181838862674053,3,1,2
251430,Nordeste,Paraíba,São José de Caiana,Menor porte,Não municipalizado,-0.8938019832629002,-0.4840575382817855,1.849485169839628,-0.3907817117824211,-1.19335833618007,-0.7748553935337555,1.6840321713483275,0.4066191464608748,-0.6531419773245233,-1.024854554712346,-0.664474277844796,-1.248819093096644,0.3333333333333333,-1.3827279654399902,-1.391321157443532,1.800327265957741,-0.11494862765948727,-1.727176112356422,-0.12955882398253538,2,1,2
251450,Nordeste,Paraíba,São José de Piranhas,Médio porte,Não municipalizado,-0.4983158281568703,-0.27483553441649156,-0.19818377032337428,-0.3907817117824211,0.7733597199451013,-1.0049779178185887,1.3090990858832101,-0.3941721175518684,-0.5955155256648754,-0.634384415573539,-0.5655120573254674,-0.9030517315986267,2.3333333333333335,0.7878267671578401,0.09114303478125088,1.7802096641334986,0.1583464923971979,1.2102397272176675,0.22754095976288255,3,3,2
251455,Nordeste,Paraíba,São José de Princesa,Menor porte,Não municipalizado,-0.694423090090178,0.5183397973872965,-0.7101010053641249,-0.3907817117824211,-1.19335833618007,-0.9425859777242396,1.1587226133264976,-0.835802532722438,-0.5579283732774396,-1.5584119895878954,-0.6547625995132598,-1.248819093096644,0.3333333333333333,-1.179597169779701,0.42203776471936977,1.6085768563400236,0.8004843048382788,-2.0979806263203407,0.039802264092583195,3,1,2
251460,Nordeste,Paraíba,São José do Bonfim,Menor porte,Não municipalizado,1.70651723783768,1.6545198814787647,-0.7101010053641249,-0.3907817117824211,-0.8421586833005751,-1.1200057768779923,1.7038137973640561,-0.835802532722438,-0.6396261077888656,-0.7852450767611108,-0.6385161170399827,-1.0759354123476355,1.6666666666666667,0.3071782435324584,-0.6702656310908247,2.131736707826162,0.8344313963282044,-1.4410452180654882,-0.20315843789440427,2,1,2
251470,Nordeste,Paraíba,São José do Sabugi,Menor porte,Não municipalizado,-0.2194784310798669,0.3932327665569059,1.849485169839628,-0.3907817117824211,0.2114402753379095,-0.9389093151787727,0.45291445335608194,-0.835802532722438,1.0807706396063494,-1.1278613329726523,-0.07432978486839084,-0.5572843701006094,0.6666666666666666,0.3627906043671287,-1.3740196874222124,0.8617389881331334,-0.007945202728342982,-1.168450515703477,0.3527921585858974,2,1,2
