codigo,regiao,uf,nome,porte,snt,a1,a2,a3,a4,a5,b1,b2,b3,b4,c1,c2,c3,media_mortes
311380,Sudeste,Minas Gerais,Carmésia,Menor porte,Não municipalizado,0,0,0,0,0,16.14097456328532,0.16628086419753085,377.9289493575208,1360.5442176870747,979.5918367346939,12555.177626606199,0.65,0
311470,Sudeste,Minas Gerais,Carvalhópolis,Menor porte,Não municipalizado,0,0,0,0,0,13.849322045299482,0.2830188679245283,0,1000.8340283569642,545.176536002224,13180.150125104254,0.724,0
311490,Sudeste,Minas Gerais,Casa Grande,Menor porte,Não municipalizado,0,0,0,0,0,16.349385307346328,0.38391224862888484,0,1464.0638864241348,485.35936113575866,21259.982253771075,0.652,0
311610,Sudeste,Minas Gerais,Chapada do Norte,Menor porte,Não municipalizado,0,0,0,0,0,16.72030764679781,0.5685676969960819,0,951.4499837080482,149.69045291625937,6537.308569566634,0.598,0
311620,Sudeste,Minas Gerais,Chiador,Menor porte,Não municipalizado,0,0,0,0,0,16.603130169232728,0.13468869123252858,0,2321.2280044926993,883.938599775365,12190.939722950206,0.711,0
311520,Sudeste,Minas Gerais,Conceição da Barra de Minas,Menor porte,Não municipalizado,0,0,0,0,0,16.348070095063566,0.3572192513368984,0,886.9741510390269,473.89761784085147,12904.460212873797,0.685,0
311720,Sudeste,Minas Gerais,Conceição das Pedras,Menor porte,Não municipalizado,0,0,0,0,0,14.716188144521107,0.3014032946918853,0,1848.560255954497,582.6519729825809,14265.908282971915,0.668,0
311787,Sudeste,Minas Gerais,Confins,Menor porte,Municipalizado,0,0,0,0,0,16.24680983504513,0.17024005864027855,0,1544.1176470588236,802.5,191416.76470588235,0.747,0
311810,Sudeste,Minas Gerais,Congonhas do Norte,Menor porte,Não municipalizado,0,0,0,0,0,17.183070866141733,0.3878594249201278,0,1010.7015457788348,310.1466508125248,8189.456995640111,0.568,0
311850,Sudeste,Minas Gerais,Consolação,Menor porte,Não municipalizado,0,0,0,0,0,15.961076721065465,0.270223752151463,0,784.7533632286995,325.67264573991037,14566.143497757848,0.673,0
311990,Sudeste,Minas Gerais,Córrego do Bom Jesus,Menor porte,Não municipalizado,0,0,0,0,0,13.51269822344104,0.3031674208144796,0,703.8440714672441,598.2674607471575,10451.813752030319,0.692,0
